date,year,regime,policyId,economicScenarioId,source_alert_state,applied_alert_state,hedge_ratio,ccw_daily_return_pct,underlying_daily_return_pct,gross_hedged_daily_return_pct,net_hedged_daily_return_pct,unhedged_equity,gross_hedged_equity,net_hedged_equity,hedge_notional,delta_hedge_notional,required_margin,funding_daily,basis_daily,collateral_effect_daily,fee_cost,slippage_cost,funding_effect,basis_effect,collateral_effect,net_implementation_cost,net_implementation_cost_pct_of_equity
2025-06-08,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.093916,-0.043509,-0.093916,-0.093916,1.787544,2.253867,2.17438,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-09,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.943571,1.506929,0.943571,0.943571,1.804411,2.275134,2.194897,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-10,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,1.11474,1.942277,1.11474,1.11474,1.824525,2.300496,2.219364,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-11,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.611383,0.457229,0.611383,0.611383,1.83568,2.314561,2.232933,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-12,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.764226,-2.487381,-0.764226,-0.764226,1.821652,2.296872,2.215868,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-13,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-2.248862,-2.071937,-2.248862,-2.248862,1.780685,2.245219,2.166036,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-14,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.328498,0.157289,0.328498,0.328498,1.786535,2.252594,2.173152,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-15,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.430211,0.480643,0.430211,0.430211,1.794221,2.262285,2.182501,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-16,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,1.426314,1.548699,1.426314,1.426314,1.819812,2.294552,2.21363,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-17,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,normal,0,-1.268958,-1.674323,-1.268958,-1.268958,1.796719,2.265435,2.18554,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-18,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.86413,-0.953397,-0.86413,-0.86413,1.781193,2.245859,2.166654,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-19,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.019386,-0.059383,-0.019386,-0.019386,1.780848,2.245424,2.166234,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-20,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.827743,1.253049,0.827743,0.827743,1.795589,2.26401,2.184165,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-21,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-1.696953,-1.943154,-1.696953,-1.696953,1.765118,2.225591,2.147101,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-22,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-2.559908,-2.647683,-2.559908,-2.559908,1.719933,2.168618,2.092137,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-23,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,1.383642,1.383642,1.383642,1.383642,1.743731,2.198624,2.121085,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-24,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,2.838536,2.84883,2.838536,2.838536,1.793227,2.261032,2.181292,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-25,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,2.513034,2.636321,2.513034,2.513034,1.838291,2.317853,2.236109,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-26,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.62688,-0.815746,-0.62688,-0.62688,1.826768,2.303323,2.222091,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-27,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.223192,0.162944,0.223192,0.223192,1.830845,2.308464,2.227051,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-06,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.572659,0.633154,0.572659,0.572659,1.841329,2.321683,2.239804,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-07,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.192007,-0.281979,-0.192007,-0.192007,1.837794,2.317225,2.235504,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-08,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.58898,0.508444,0.58898,0.58898,1.848618,2.330873,2.24867,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-09,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.137405,0.127384,0.137405,0.137405,1.851158,2.334076,2.25176,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-10,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,watch,0,1.381675,1.371531,1.381675,1.381675,1.876735,2.366325,2.282872,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-11,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,6.13964,6.598288,6.13964,6.13964,1.99196,2.511609,2.423032,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-12,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.273573,-0.433663,-0.273573,-0.273573,1.98651,2.504738,2.416403,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-13,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.637335,1.012318,0.637335,0.637335,1.999171,2.520702,2.431804,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-14,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,2.265423,2.523538,2.265423,2.265423,2.044461,2.577806,2.486895,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-15,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-2.202626,-2.947301,-2.202626,-2.202626,1.999429,2.521027,2.432118,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-16,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.612104,0.531525,0.612104,0.612104,2.011668,2.536458,2.447005,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-17,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.255968,-0.325817,-0.255968,-0.255968,2.006518,2.529966,2.440741,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-18,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.055917,0.375872,-0.055917,-0.055917,2.005396,2.528551,2.439376,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-19,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.283002,-0.443046,-0.283002,-0.283002,1.999721,2.521395,2.432473,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-20,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.16543,0.18553,0.16543,0.16543,2.003029,2.525566,2.436497,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-21,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.539903,0.439131,0.539903,0.539903,2.013844,2.539202,2.449652,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-22,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.726338,-0.855523,-0.726338,-0.726338,1.999216,2.520759,2.431859,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-23,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.487997,-0.527825,-0.487997,-0.487997,1.98946,2.508458,2.419992,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-24,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.806033,0.765703,0.806033,0.806033,2.005496,2.528677,2.439497,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-25,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-26,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-27,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-02,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-03,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-04,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-09,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.064378,-0.004273,-0.064378,-0.064378,2.004205,2.527049,2.437927,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-10,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,1.071859,1.254556,1.071859,1.071859,2.025687,2.554135,2.464058,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-11,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,normal,0,1.3288,1.349156,1.3288,1.3288,2.052604,2.588074,2.496801,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-12,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.803335,-1.051799,-0.803335,-0.803335,2.036115,2.567283,2.476743,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-13,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,watch,0,2.232914,2.706263,2.232914,2.232914,2.08158,2.624609,2.532046,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-14,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-2.318051,-2.894721,-2.318051,-2.318051,2.033328,2.563769,2.473352,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-15,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.734945,-0.615612,-0.734945,-0.734945,2.018384,2.544927,2.455174,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-16,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.005974,-0.064108,0.005974,0.005974,2.018504,2.545079,2.455321,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-17,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.659565,0.679723,0.659565,0.659565,2.031818,2.561865,2.471516,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-18,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-2.946075,-2.994641,-2.946075,-2.946075,1.971959,2.486391,2.398703,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-19,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.315949,0.265776,0.315949,0.315949,1.978189,2.494246,2.406282,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-20,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-2.077557,-2.097144,-2.077557,-2.077557,1.937091,2.442427,2.35629,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-21,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.670448,0.670448,0.670448,0.670448,1.950078,2.458802,2.372087,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-22,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.353019,0.007043,-0.353019,-0.353019,1.943194,2.450122,2.363713,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-23,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,1.095844,1.136449,1.095844,1.095844,1.964489,2.476972,2.389616,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-24,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.172723,-0.252849,-0.172723,-0.172723,1.961096,2.472693,2.385489,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-25,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-2.569885,-2.784468,-2.569885,-2.569885,1.910698,2.409148,2.324184,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-26,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-1.012709,-1.091923,-1.012709,-1.012709,1.891348,2.38475,2.300647,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-27,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,normal,0,1.225129,1.225129,1.225129,1.225129,1.914519,2.413967,2.328833,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-28,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,1.130764,1.120649,1.130764,1.130764,1.936168,2.441263,2.355167,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-29,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-08-30,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-08-31,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-1.60785,-1.785169,-1.60785,-1.60785,1.905037,2.402011,2.317299,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-07,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.247488,0.237453,0.247488,0.247488,1.909752,2.407956,2.323034,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-08,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.72087,0.680553,0.72087,0.72087,1.923519,2.425314,2.33978,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-09,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.588929,0.568801,0.588929,0.588929,1.934847,2.439597,2.35356,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-10,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,1.282628,1.292763,1.282628,1.282628,1.959664,2.470888,2.383747,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-11,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.484177,0.443975,0.484177,0.484177,1.969152,2.482852,2.395289,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-12,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.256179,0.588187,0.256179,0.256179,1.974197,2.489212,2.401425,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-13,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.397138,0.497989,0.397138,0.397138,1.982037,2.499098,2.410962,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-14,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.234764,-0.34488,-0.234764,-0.234764,1.977384,2.493231,2.405302,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-15,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.556947,-0.65663,-0.556947,-0.556947,1.966371,2.479345,2.391906,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-16,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.534714,0.494419,0.534714,0.534714,1.976885,2.492602,2.404696,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-17,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.722943,0.783534,0.722943,0.722943,1.991177,2.510622,2.42208,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-18,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,1.48897,1.265605,1.48897,1.48897,2.020825,2.548005,2.458144,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-19,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-1.218456,-1.099728,-1.218456,-1.218456,1.996202,2.516959,2.428193,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-20,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.273499,-0.303456,-0.273499,-0.273499,1.990743,2.510075,2.421552,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-21,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.21686,-0.21686,-0.21686,-0.21686,1.986426,2.504631,2.4163,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-22,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-2.091057,-2.169423,-2.091057,-2.091057,1.944888,2.452258,2.365774,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-23,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.148907,-0.178869,-0.148907,-0.148907,1.941992,2.448606,2.362251,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-24,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-0.03982,-0.03982,-0.03982,-0.03982,1.941219,2.447631,2.361311,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-25,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-1.681414,-1.691247,-1.681414,-1.681414,1.908579,2.406477,2.321607,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-09-26,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-27,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-28,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-10-02,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-10-03,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-10-04,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,watch,0,1.549422,1.774406,1.549422,1.549422,1.938151,2.443763,2.357579,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-05,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.480011,0.632023,0.480011,0.480011,1.947454,2.455493,2.368895,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-06,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,1.133113,1.542766,1.133113,1.133113,1.969521,2.483317,2.395738,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-07,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.342567,-0.99425,-0.342567,-0.342567,1.962774,2.47481,2.387531,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-08,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.32584,-0.794918,-0.32584,-0.32584,1.956379,2.466746,2.379751,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-09,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.596817,-0.616719,-0.596817,-0.596817,1.944703,2.452024,2.365548,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-10,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.798273,-0.309251,-0.798273,-0.798273,1.929179,2.43245,2.346665,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-11,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-7.368192,-7.730216,-7.368192,-7.368192,1.787033,2.253223,2.173758,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-12,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.874418,-0.993476,-0.874418,-0.874418,1.771407,2.23352,2.15475,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-13,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,3.74383,3.74383,3.74383,3.74383,1.837725,2.317139,2.23542,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-14,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-3.781311,-3.83906,-3.781311,-3.781311,1.768235,2.229521,2.150892,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-15,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.54825,0.528138,0.54825,0.54825,1.77793,2.241744,2.162685,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-16,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-0.597024,-0.597024,-0.597024,-0.597024,1.767315,2.228361,2.149773,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-17,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,-5.527306,-4.726932,-5.527306,-5.527306,1.66963,2.105192,2.030948,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-18,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,1.300458,1.198392,1.300458,1.300458,1.691343,2.132569,2.05736,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-19,2025,Mixed,stress30_crisis40,CONSERVATIVE,normal,normal,0,0.743336,0.997738,0.743336,0.743336,1.703915,2.148422,2.072653,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-20,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,normal,0,2.299573,2.975675,2.299573,2.299573,1.743098,2.197826,2.120315,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-21,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,-1.362367,-2.453381,-1.362367,-1.362367,1.719351,2.167884,2.091429,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-22,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.211894,0.211894,0.211894,0.211894,1.722994,2.172477,2.09586,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-23,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.946231,0.652724,0.946231,0.946231,1.739297,2.193034,2.115692,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-24,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,1.14725,1.309768,1.14725,1.14725,1.759251,2.218193,2.139964,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-10-25,2025,Mixed,stress30_crisis40,CONSERVATIVE,watch,watch,0,0.682591,0.72305,0.682591,0.682591,1.77126,2.233335,2.154571,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
